timestamp,amount,temperature,humidity,windspeed
1708438874000,333.6,-2.5,43,3.09
1708438874000,339.72,-2.5,43,3.09
1708438874000,343.95,-2.5,43,3.09
1708438874000,346.88,-2.5,43,3.09
1708438874000,348.9,-2.5,43,3.09
1708438874000,346.79,-2.5,43,3.09
1708438874000,344.94,-2.5,43,3.09
1708438874000,343.31,-2.5,43,3.09
1708438874000,341.38,-2.5,43,3.09
1708438874000,345.34,-2.5,43,3.09
1708438874000,348.69,-2.5,43,3.09
1708438874000,351,-2.5,43,3.09
1708438874000,356.19,-2.5,43,3.09
1708438874000,351.57,-2.5,43,3.09
1708438874000,348.39,-2.5,43,3.09
1708438874000,346.19,-2.5,43,3.09
1708438874000,344.67,-2.5,43,3.09
1708438874000,341.36,-2.5,43,3.09
1708438874000,339.58,-2.5,43,3.09
1708438874000,341.47,-2.5,43,3.09
1708438874000,343.67,-2.5,43,3.09
1708438874000,341.18,-2.5,43,3.09
1708438874000,339.39,-2.5,43,3.09
1708438874000,344.36,-2.5,43,3.09
1708438874000,347.16,-2.5,43,3.09
1708438874000,349.09,-2.5,43,3.09
1708438874000,351.35,-2.5,43,3.09
1708438874000,345.34,-2.5,43,3.09
1708438874000,347.83,-2.5,43,3.09
1708438874000,342.9,-2.5,43,3.09
1708438874000,339.5,-2.5,43,3.09
1708438874000,337.14,-2.5,43,3.09
1708438874000,327.33,-2.5,43,3.09
1708438874000,320.54,-2.5,43,3.09
1708438874000,327.63,-2.5,43,3.09
1708438874000,332.53,-2.5,43,3.09
1708438874000,335.91,-2.5,43,3.09
1708438874000,340.47,-2.5,43,3.09
1708438874000,344.26,-2.5,43,3.09
1708438874000,352.21,-2.5,43,3.09
1708438874000,357.7,-2.5,43,3.09
1708438874000,355.18,-2.5,43,3.09
1708438874000,353.44,-2.5,43,3.09
1708438874000,350.36,-2.5,43,3.09
1708438874000,347.55,-2.5,43,3.09
1708438874000,344.59,-2.5,43,3.09
1708438874000,341,-2.5,43,3.09
1708438874000,338.53,-2.5,43,3.09
1708438874000,331.01,-2.5,43,3.09
1708438874000,325.82,-2.5,43,3.09
1708438874000,328.72,-2.5,43,3.09
1708438874000,330.72,-2.5,43,3.09
1708438874000,333.06,-2.5,43,3.09
1708438874000,336.62,-2.5,43,3.09
1708438874000,339.48,-2.5,43,3.09
1708438874000,334.63,-2.5,43,3.09
1708438874000,331.74,-2.5,43,3.09
1708438874000,325.47,-2.5,43,3.09
1708438874000,321.14,-2.5,43,3.09
1708438874000,318.14,-2.5,43,3.09
1708438874000,322.73,-2.5,43,3.09
1708438874000,319.24,-2.5,43,3.09
1708438874000,323.49,-2.5,43,3.09
1708438874000,333.59,-2.5,43,3.09
1708438874000,340.57,-2.5,43,3.09
1708438874000,335.84,-2.5,43,3.09
1708438874000,339.73,-2.5,43,3.09
1708438874000,335.26,-2.5,43,3.09
1708438874000,332.17,-2.5,43,3.09
1708438874000,330.03,-2.5,43,3.09
1708438874000,335.72,-2.5,43,3.09
1708438874000,333.51,-2.5,43,3.09
1708438874000,339.32,-2.5,43,3.09
1708438874000,337.74,-2.5,43,3.09
1708438874000,341.82,-2.5,43,3.09
1708438874000,345.4,-2.5,43,3.09
1708438874000,332.35,-2.5,43,3.09
1708438874000,322.99,-2.5,43,3.09
1708438874000,316.86,-2.5,43,3.09
1708438875000,312.63,-2.5,43,3.09
1708438875000,310.9,-2.5,43,3.09
1708438875000,314.65,-2.5,43,3.09
1708438875000,328.17,-2.5,43,3.09
1708438875000,333.92,-2.5,43,3.09
1708438875000,337.9,-2.5,43,3.09
1708438875000,340.66,-2.5,43,3.09
1708438875000,344.05,-2.5,43,3.09
1708438875000,342,-2.5,43,3.09
1708438875000,343.99,-2.5,43,3.09
1708438875000,342.3,-2.5,43,3.09
1708438875000,340.66,-2.5,43,3.09
1708438875000,334.66,-2.5,43,3.09
1708438875000,342.84,-2.5,43,3.09
1708438875000,336.38,-2.5,43,3.09
1708438875000,345.23,-2.5,43,3.09
1708438875000,334.79,-2.5,43,3.09
1708438875000,343.28,-2.5,43,3.09
1708438875000,340.51,-2.5,43,3.09
1708438875000,337.59,-2.5,43,3.09
1708438875000,335.19,-2.5,43,3.09
1708438875000,332.8,-2.5,43,3.09
1708438875000,331.22,-2.5,43,3.09
1708438875000,335.01,-2.5,43,3.09
1708438875000,337.62,-2.5,43,3.09
1708438875000,339.43,-2.5,43,3.09
1708438875000,341.55,-2.5,43,3.09
1708438875000,343.96,-2.5,43,3.09
1708438875000,340.91,-2.5,43,3.09
1708438875000,338.12,-2.5,43,3.09
1708438875000,347.62,-2.5,43,3.09
1708438875000,343.44,-2.5,43,3.09
1708438875000,340.89,-2.5,43,3.09
1708438875000,338.04,-2.5,43,3.09
1708438875000,336.21,-2.5,43,3.09
1708438875000,338.87,-2.5,43,3.09
1708438875000,341.28,-2.5,43,3.09
1708438875000,334.07,-2.5,43,3.09
1708438875000,328.61,-2.5,43,3.09
1708438875000,324.85,-2.5,43,3.09
1708438875000,323.27,-2.5,43,3.09
1708438875000,326.27,-2.5,43,3.09
1708438875000,335.51,-2.5,43,3.09
1708438875000,333.82,-2.5,43,3.09
1708438875000,343.93,-2.5,43,3.09
1708438875000,338.16,-2.5,43,3.09
1708438875000,334.17,-2.5,43,3.09
1708438875000,331.42,-2.5,43,3.09
1708438875000,335.43,-2.5,43,3.09
1708438875000,340.13,-2.5,43,3.09
1708438875000,343.38,-2.5,43,3.09
1708438875000,346.53,-2.5,43,3.09
1708438875000,348.66,-2.5,43,3.09
1708438875000,350.47,-2.5,43,3.09
1708438875000,352.01,-2.5,43,3.09
1708438875000,354.19,-2.5,43,3.09
1708438875000,351.12,-2.5,43,3.09
1708438875000,348.07,-2.5,43,3.09
1708438875000,343.75,-2.5,43,3.09
1708438875000,339.87,-2.5,43,3.09
1708438875000,341.76,-2.5,43,3.09
1708438875000,334.98,-2.5,43,3.09
1708438875000,342.72,-2.5,43,3.09
1708438875000,339.37,-2.5,43,3.09
1708438875000,341.32,-2.5,43,3.09
1708438875000,338.41,-2.5,43,3.09
1708438875000,340.66,-2.5,43,3.09
1708438875000,337.94,-2.5,43,3.09
1708438875000,340.34,-2.5,43,3.09
1708438875000,337.38,-2.5,43,3.09
1708438875000,339.95,-2.5,43,3.09
1708438875000,337.11,-2.5,43,3.09
1708438875000,339.76,-2.5,43,3.09
1708438875000,337.33,-2.5,43,3.09
1708438875000,340.24,-2.5,43,3.09
1708438875000,341.93,-2.5,43,3.09
1708438875000,336.09,-2.5,43,3.09
1708438875000,338.38,-2.5,43,3.09
1708438875000,334.32,-2.5,43,3.09
1708438875000,327.94,-2.5,43,3.09
1708438875000,326.14,-2.5,43,3.09
1708438876000,327.73,-2.5,43,3.09
1708438876000,336.52,-2.5,43,3.09
1708438876000,340.2,-2.5,43,3.09
1708438876000,337.99,-2.5,43,3.09
1708438876000,340.78,-2.5,43,3.09
1708438876000,345.15,-2.5,43,3.09
1708438876000,340.49,-2.5,43,3.09
1708438876000,337.83,-2.5,43,3.09
1708438876000,333.95,-2.5,43,3.09
1708438876000,331.26,-2.5,43,3.09
1708438876000,335.38,-2.5,43,3.09
1708438876000,340.61,-2.5,43,3.09
1708438876000,344.23,-2.5,43,3.09
1708438876000,346.73,-2.5,43,3.09
1708438876000,345,-2.5,43,3.09
1708438876000,343.17,-2.5,43,3.09
1708438876000,344.73,-2.5,43,3.09
1708438876000,342.98,-2.5,43,3.09
1708438876000,340.93,-2.5,43,3.09
1708438876000,342.84,-2.5,43,3.09
1708438876000,346.96,-2.5,43,3.09
1708438876000,349.81,-2.5,43,3.09
1708438876000,348.19,-2.5,43,3.09
1708438876000,350.66,-2.5,43,3.09
1708438876000,343.83,-2.5,43,3.09
1708438876000,337.41,-2.5,43,3.09
1708438876000,332.97,-2.5,43,3.09
1708438876000,329.22,-2.5,43,3.09
1708438876000,326.63,-2.5,43,3.09
1708438876000,328.94,-2.5,43,3.09
1708438876000,330.53,-2.5,43,3.09
1708438876000,335.63,-2.5,43,3.09
1708438876000,338.4,-2.5,43,3.09
1708438876000,340.31,-2.5,43,3.09
1708438876000,342.82,-2.5,43,3.09
1708438876000,344.94,-2.5,43,3.09
1708438876000,338.17,-2.5,43,3.09
1708438876000,341.35,-2.5,43,3.09
1708438876000,327.33,-2.5,43,3.09
1708438876000,341.02,-2.5,43,3.09
1708438876000,325.91,-2.5,43,3.09
1708438876000,340.04,-2.5,43,3.09
1708438876000,345.37,-2.5,43,3.09
1708438876000,349.05,-2.5,43,3.09
1708438876000,351.6,-2.5,43,3.09
1708438876000,353.35,-2.5,43,3.09
1708438876000,351.33,-2.5,43,3.09
1708438876000,349.24,-2.5,43,3.09
1708438876000,345.1,-2.5,43,3.09
1708438876000,343.23,-2.5,43,3.09
1708438876000,341.05,-2.5,43,3.09
1708438876000,343.02,-2.5,43,3.09
1708438876000,340.6,-2.5,43,3.09
1708438876000,343.03,-2.5,43,3.09
1708438876000,344.7,-2.5,43,3.09
1708438876000,348.25,-2.5,43,3.09
1708438876000,344.63,-2.5,43,3.09
1708438876000,342.05,-2.5,43,3.09
1708438876000,338.23,-2.5,43,3.09
1708438876000,329.03,-2.5,43,3.09
1708438876000,323.09,-2.5,43,3.09
1708438876000,318.98,-2.5,43,3.09
1708438876000,316.65,-2.5,43,3.09
1708438876000,314.02,-2.5,43,3.09
1708438876000,312.2,-2.5,43,3.09
1708438876000,327.17,-2.5,43,3.09
1708438876000,329.31,-2.5,43,3.09
1708438876000,334.37,-2.5,43,3.09
1708438876000,336.84,-2.5,43,3.09
1708438876000,338.91,-2.5,43,3.09
1708438876000,343.28,-2.5,43,3.09
1708438876000,345.22,-2.5,43,3.09
1708438876000,347.48,-2.5,43,3.09
1708438876000,350.01,-2.5,43,3.09
1708438876000,347.83,-2.5,43,3.09
1708438876000,343.91,-2.5,43,3.09
1708438876000,340.88,-2.5,43,3.09
1708438876000,338.04,-2.5,43,3.09
1708438876000,332.59,-2.5,43,3.09
1708438876000,339.88,-2.5,43,3.09
1708438876000,333.99,-2.5,43,3.09
1708438876000,323.61,-2.5,43,3.09
1708438876000,316.44,-2.5,43,3.09
1708438876000,318.48,-2.5,43,3.09
1708438876000,320.4,-2.5,43,3.09
1708438876000,330.82,-2.5,43,3.09
1708438876000,332.52,-2.5,43,3.09
1708438876000,328.35,-2.5,43,3.09
1708438876000,330.81,-2.5,43,3.09
1708438876000,332.5,-2.5,43,3.09
1708438876000,326.17,-2.5,43,3.09
1708438876000,331.86,-2.5,43,3.09
1708438876000,335.79,-2.5,43,3.09
1708438877000,338.51,-2.5,43,3.09
1708438877000,341.11,-2.5,43,3.09
1708438877000,342.94,-2.5,43,3.09
1708438877000,340.55,-2.5,43,3.09
1708438877000,344.52,-2.5,43,3.09
1708438877000,338.57,-2.5,43,3.09
1708438877000,340.54,-2.5,43,3.09
1708438877000,342.33,-2.5,43,3.09
1708438877000,343.93,-2.5,43,3.09
1708438877000,340.21,-2.5,43,3.09
1708438877000,344.29,-2.5,43,3.09
1708438877000,340.46,-2.5,43,3.09
1708438877000,344.46,-2.5,43,3.09
1708438877000,346.89,-2.5,43,3.09
1708438877000,340.61,-2.5,43,3.09
1708438877000,318.29,-2.5,43,3.09
1708438877000,314.3,-2.5,43,3.09
1708438877000,311.2,-2.5,43,3.09
1708438877000,309.06,-2.5,43,3.09
1708438877000,322.02,-2.5,43,3.09
1708438877000,330.19,-2.5,43,3.09
1708438877000,335.83,-2.5,43,3.09
1708438877000,339.73,-2.5,43,3.09
1708438877000,341.5,-2.5,43,3.09
1708438877000,339.55,-2.5,43,3.09
1708438877000,337.28,-2.5,43,3.09
1708438877000,335.16,-2.5,43,3.09
1708438877000,337.39,-2.5,43,3.09
1708438877000,338.93,-2.5,43,3.09
1708438877000,341.33,-2.5,43,3.09
1708438877000,336.23,-2.5,43,3.09
1708438877000,342.73,-2.5,43,3.09
1708438877000,336.31,-2.5,43,3.09
1708438877000,342.79,-2.5,43,3.09
1708438877000,336.35,-2.5,43,3.09
1708438877000,342.82,-2.5,43,3.09
1708438877000,351.89,-2.5,43,3.09
1708438877000,338.88,-2.5,43,3.09
1708438877000,348.15,-2.5,43,3.09
1708438877000,354.56,-2.5,43,3.09
1708438877000,358.98,-2.5,43,3.09
1708438877000,362.04,-2.5,43,3.09
1708438877000,364.15,-2.5,43,3.09
1708438877000,357.42,-2.5,43,3.09
1708438877000,352.77,-2.5,43,3.09
1708438877000,349.56,-2.5,43,3.09
1708438877000,347.34,-2.5,43,3.09
1708438877000,348.88,-2.5,43,3.09
1708438877000,352.55,-2.5,43,3.09
1708438877000,354.35,-2.5,43,3.09
1708438877000,352.02,-2.5,43,3.09
1708438877000,346.48,-2.5,43,3.09
1708438877000,342.65,-2.5,43,3.09
1708438877000,338.64,-2.5,43,3.09
1708438877000,336.26,-2.5,43,3.09
1708438877000,338.66,-2.5,43,3.09
1708438877000,340.32,-2.5,43,3.09
1708438877000,343.52,-2.5,43,3.09
1708438877000,345.83,-2.5,43,3.09
1708438877000,341.18,-2.5,43,3.09
1708438877000,344.11,-2.5,43,3.09
1708438877000,332.31,-2.5,43,3.09
1708438877000,344.8,-2.5,43,3.09
1708438877000,347.55,-2.5,43,3.09
1708438877000,345.3,-2.5,43,3.09
1708438877000,343.28,-2.5,43,3.09
1708438877000,339.07,-2.5,43,3.09
1708438877000,336.17,-2.5,43,3.09
1708438877000,333.48,-2.5,43,3.09
1708438877000,331.49,-2.5,43,3.09
1708438877000,336.22,-2.5,43,3.09
1708438877000,324.81,-2.5,43,3.09
1708438877000,341.16,-2.5,43,3.09
1708438877000,344.61,-2.5,43,3.09
1708438877000,346.99,-2.5,43,3.09
1708438877000,345.22,-2.5,43,3.09
1708438877000,347.41,-2.5,43,3.09
1708438877000,345.51,-2.5,43,3.09
1708438877000,338.69,-2.5,43,3.09
1708438877000,345.63,-2.5,43,3.09
1708438877000,348.04,-2.5,43,3.09
1708438877000,349.7,-2.5,43,3.09
1708438877000,351.64,-2.5,43,3.09
1708438878000,349.29,-2.5,43,3.09
1708438878000,346.3,-2.5,43,3.09
1708438878000,343.51,-2.5,43,3.09
1708438878000,340.26,-2.5,43,3.09
1708438878000,341.86,-2.5,43,3.09
1708438878000,330.37,-2.5,43,3.09
1708438878000,334.08,-2.5,43,3.09
1708438878000,336.64,-2.5,43,3.09
1708438878000,345.07,-2.5,43,3.09
1708438878000,332.63,-2.5,43,3.09
1708438878000,324.04,-2.5,43,3.09
1708438878000,318.1,-2.5,43,3.09
1708438878000,322.02,-2.5,43,3.09
1708438878000,324.72,-2.5,43,3.09
1708438878000,328.3,-2.5,43,3.09
1708438878000,333.16,-2.5,43,3.09
1708438878000,334.81,-2.5,43,3.09
1708438878000,336.81,-2.5,43,3.09
1708438878000,339.14,-2.5,43,3.09
1708438878000,341.28,-2.5,43,3.09
1708438878000,342.91,-2.5,43,3.09
1708438878000,347.7,-2.5,43,3.09
1708438878000,351,-2.5,43,3.09
1708438878000,352.6,-2.5,43,3.09
1708438878000,344.23,-2.5,43,3.09
1708438878000,335.3,-2.5,43,3.09
1708438878000,329.12,-2.5,43,3.09
1708438878000,324.86,-2.5,43,3.09
1708438878000,328.39,-2.5,43,3.09
1708438878000,332.88,-2.5,43,3.09
1708438878000,335.99,-2.5,43,3.09
1708438878000,338.13,-2.5,43,3.09
1708438878000,342,-2.5,43,3.09
1708438878000,344.68,-2.5,43,3.09
1708438878000,342.61,-2.5,43,3.09
1708438878000,337.25,-2.5,43,3.09
1708438878000,333.54,-2.5,43,3.09
1708438878000,330.98,-2.5,43,3.09
1708438878000,329.21,-2.5,43,3.09
1708438878000,324.23,-2.5,43,3.09
1708438878000,337.69,-2.5,43,3.09
1708438878000,339.6,-2.5,43,3.09
1708438878000,337.25,-2.5,43,3.09
1708438878000,335.6,-2.5,43,3.09
1708438878000,337.69,-2.5,43,3.09
1708438878000,341.5,-2.5,43,3.09
1708438878000,343.32,-2.5,43,3.09
1708438878000,331.6,-2.5,43,3.09
1708438878000,326.74,-2.5,43,3.09
1708438878000,323.38,-2.5,43,3.09
1708438878000,321.06,-2.5,43,3.09
1708438878000,319.45,-2.5,43,3.09
1708438878000,321.33,-2.5,43,3.09
1708438878000,330.76,-2.5,43,3.09
1708438878000,337.15,-2.5,43,3.09
1708438878000,348.15,-2.5,43,3.09
1708438878000,349.83,-2.5,43,3.09
1708438878000,352.47,-2.5,43,3.09
1708438878000,344.4,-2.5,43,3.09
1708438878000,348.04,-2.5,43,3.09
1708438878000,339.64,-2.5,43,3.09
1708438878000,341.3,-2.5,43,3.09
1708438878000,338.08,-2.5,43,3.09
1708438878000,340.43,-2.5,43,3.09
1708438878000,342.59,-2.5,43,3.09
1708438878000,344.21,-2.5,43,3.09
1708438878000,341.32,-2.5,43,3.09
1708438878000,339.09,-2.5,43,3.09
1708438878000,337.54,-2.5,43,3.09
1708438878000,344.5,-2.5,43,3.09
1708438878000,349.3,-2.5,43,3.09
1708438878000,350.91,-2.5,43,3.09
1708438878000,352.8,-2.5,43,3.09
1708438878000,340.02,-2.5,43,3.09
1708438878000,344.5,-2.5,43,3.09
1708438878000,335.65,-2.5,43,3.09
1708438878000,342.68,-2.5,43,3.09
1708438878000,340.02,-2.5,43,3.09
1708438878000,344.16,-2.5,43,3.09
1708438878000,341.05,-2.5,43,3.09
1708438878000,342.89,-2.5,43,3.09
1708438878000,336.76,-2.5,43,3.09
1708438879000,334.91,-2.5,43,3.09
1708438879000,331.24,-2.5,43,3.09
1708438879000,328.71,-2.5,43,3.09
1708438879000,326.96,-2.5,43,3.09
1708438879000,324.52,-2.5,43,3.09
1708438879000,333.79,-2.5,43,3.09
1708438879000,330.47,-2.5,43,3.09
1708438879000,341.14,-2.5,43,3.09
1708438879000,338.34,-2.5,43,3.09
1708438879000,331.06,-2.5,43,3.09
1708438879000,326.02,-2.5,43,3.09
1708438879000,319.81,-2.5,43,3.09
1708438879000,315.52,-2.5,43,3.09
1708438879000,331.76,-2.5,43,3.09
1708438879000,333.55,-2.5,43,3.09
1708438879000,336.97,-2.5,43,3.09
1708438879000,338.6,-2.5,43,3.09
1708438879000,342.33,-2.5,43,3.09
1708438879000,344.9,-2.5,43,3.09
1708438879000,346.68,-2.5,43,3.09
1708438879000,344.66,-2.5,43,3.09
1708438879000,342.42,-2.5,43,3.09
1708438879000,340.87,-2.5,43,3.09
1708438879000,339.06,-2.5,43,3.09
1708438879000,345.03,-2.5,43,3.09
1708438879000,347.28,-2.5,43,3.09
1708438879000,351.57,-2.5,43,3.09
1708438879000,349.61,-2.5,43,3.09
1708438879000,347.03,-2.5,43,3.09
1708438879000,345.2,-2.5,43,3.09
1708438879000,347.59,-2.5,43,3.09
1708438879000,350.04,-2.5,43,3.09
1708438879000,347.99,-2.5,43,3.09
1708438879000,340.97,-2.5,43,3.09
1708438879000,337.13,-2.5,43,3.09
1708438879000,334.49,-2.5,43,3.09
1708438879000,332.66,-2.5,43,3.09
1708438879000,330.37,-2.5,43,3.09
1708438879000,336.64,-2.5,43,3.09
1708438879000,333.12,-2.5,43,3.09
1708438879000,324.55,-2.5,43,3.09
1708438879000,318.62,-2.5,43,3.09
1708438879000,320.67,-2.5,43,3.09
1708438879000,313.73,-2.5,43,3.09
1708438879000,317.29,-2.5,43,3.09
1708438879000,325.04,-2.5,43,3.09
1708438879000,330.4,-2.5,43,3.09
1708438879000,333.69,-2.5,43,3.09
1708438879000,335.98,-2.5,43,3.09
1708438879000,338.66,-2.5,43,3.09
1708438879000,332.47,-2.5,43,3.09
1708438879000,335.87,-2.5,43,3.09
1708438879000,338.22,-2.5,43,3.09
1708438879000,339.85,-2.5,43,3.09
1708438879000,328.85,-2.5,43,3.09
1708438879000,333.37,-2.5,43,3.09
1708438879000,335.96,-2.5,43,3.09
1708438879000,338.28,-2.5,43,3.09
1708438879000,339.89,-2.5,43,3.09
1708438879000,345.81,-2.5,43,3.09
1708438879000,351.02,-2.5,43,3.09
1708438879000,355.35,-2.5,43,3.09
1708438879000,358.33,-2.5,43,3.09
1708438879000,360.22,-2.5,43,3.09
1708438879000,355.39,-2.5,43,3.09
1708438879000,357.17,-2.5,43,3.09
1708438879000,353.28,-2.5,43,3.09
1708438879000,360.49,-2.5,43,3.09
1708438879000,346.7,-2.5,43,3.09
1708438879000,356.8,-2.5,43,3.09
1708438879000,352,-2.5,43,3.09
1708438879000,350.39,-2.5,43,3.09
1708438879000,347.57,-2.5,43,3.09
1708438879000,345.46,-2.5,43,3.09
1708438879000,340.86,-2.5,43,3.09
1708438879000,344.74,-2.5,43,3.09
1708438879000,340.77,-2.5,43,3.09
1708438879000,338.02,-2.5,43,3.09
1708438879000,332.71,-2.5,43,3.09
1708438879000,326.82,-2.5,43,3.09
1708438879000,322.92,-2.5,43,3.09
1708438879000,335.48,-2.5,43,3.09
1708438879000,330.96,-2.5,43,3.09
1708438879000,341.48,-2.5,43,3.09
1708438879000,335.44,-2.5,43,3.09
1708438879000,344.58,-2.5,43,3.09
1708438879000,342.7,-2.5,43,3.09
1708438879000,341.09,-2.5,43,3.09
1708438879000,343.36,-2.5,43,3.09
1708438879000,344.92,-2.5,43,3.09
1708438879000,343.1,-2.5,43,3.09
1708438879000,340.7,-2.5,43,3.09
1708438880000,336.5,-2.5,43,3.09
1708438880000,345.31,-2.5,43,3.09
1708438880000,351.4,-2.5,43,3.09
1708438880000,355.61,-2.5,43,3.09
1708438880000,352.07,-2.5,43,3.09
1708438880000,349.41,-2.5,43,3.09
1708438880000,346.04,-2.5,43,3.09
1708438880000,343.71,-2.5,43,3.09
1708438880000,342.11,-2.5,43,3.09
1708438880000,338.6,-2.5,43,3.09
1708438880000,336.19,-2.5,43,3.09
1708438880000,334.51,-2.5,43,3.09
1708438880000,341.89,-2.5,43,3.09
1708438880000,330.78,-2.5,43,3.09
1708438880000,342.55,-2.5,43,3.09
1708438880000,339.25,-2.5,43,3.09
1708438880000,336.98,-2.5,43,3.09
1708438880000,324.99,-2.5,43,3.09
1708438880000,307.16,-2.5,43,3.09
1708438880000,294.83,-2.5,43,3.09
1708438880000,286.32,-2.5,43,3.09
1708438880000,291.86,-2.5,43,3.09
1708438880000,300.48,-2.5,43,3.09
1708438880000,312.23,-2.5,43,3.09
1708438880000,320.35,-2.5,43,3.09
1708438880000,325.96,-2.5,43,3.09
1708438880000,324.04,-2.5,43,3.09
1708438880000,328.51,-2.5,43,3.09
1708438880000,323.24,-2.5,43,3.09
1708438880000,334.95,-2.5,43,3.09
1708438880000,337.59,-2.5,43,3.09
1708438880000,339.58,-2.5,43,3.09
1708438880000,341.79,-2.5,43,3.09
1708438880000,343.34,-2.5,43,3.09
1708438880000,345.13,-2.5,43,3.09
1708438880000,346.86,-2.5,43,3.09
1708438880000,344.07,-2.5,43,3.09
1708438880000,341.91,-2.5,43,3.09
1708438880000,332.5,-2.5,43,3.09
1708438880000,334.87,-2.5,43,3.09
1708438880000,332.24,-2.5,43,3.09
1708438880000,341.17,-2.5,43,3.09
1708438880000,337.28,-2.5,43,3.09
1708438880000,342.61,-2.5,43,3.09
1708438880000,346.29,-2.5,43,3.09
1708438880000,348.83,-2.5,43,3.09
1708438880000,350.65,-2.5,43,3.09
1708438880000,348.61,-2.5,43,3.09
1708438880000,346.21,-2.5,43,3.09
1708438880000,339.74,-2.5,43,3.09
1708438880000,335.26,-2.5,43,3.09
1708438880000,342.41,-2.5,43,3.09
1708438880000,337.11,-2.5,43,3.09
1708438880000,342.15,-2.5,43,3.09
1708438880000,345.63,-2.5,43,3.09
1708438880000,341.38,-2.5,43,3.09
1708438880000,331.96,-2.5,43,3.09
1708438880000,330.42,-2.5,43,3.09
1708438880000,332.34,-2.5,43,3.09
1708438880000,334.42,-2.5,43,3.09
1708438880000,337.56,-2.5,43,3.09
1708438880000,334.79,-2.5,43,3.09
1708438880000,332.19,-2.5,43,3.09
1708438880000,339.6,-2.5,43,3.09
1708438880000,344.72,-2.5,43,3.09
1708438880000,342.92,-2.5,43,3.09
1708438880000,341.05,-2.5,43,3.09
1708438880000,347.41,-2.5,43,3.09
1708438880000,352,-2.5,43,3.09
1708438880000,355.17,-2.5,43,3.09
1708438880000,357.36,-2.5,43,3.09
1708438880000,358.87,-2.5,43,3.09
1708438880000,354.45,-2.5,43,3.09
1708438880000,351.4,-2.5,43,3.09
1708438880000,346.05,-2.5,43,3.09
1708438880000,341.83,-2.5,43,3.09
1708438880000,339.44,-2.5,43,3.09
1708438880000,337.78,-2.5,43,3.09
1708438880000,335.85,-2.5,43,3.09
1708438880000,333.26,-2.5,43,3.09
1708438880000,336.76,-2.5,43,3.09
1708438880000,339.18,-2.5,43,3.09
1708438880000,341.53,-2.5,43,3.09
1708438880000,337.18,-2.5,43,3.09
1708438880000,333.84,-2.5,43,3.09
1708438880000,331.53,-2.5,43,3.09
1708438880000,329.98,-2.5,43,3.09
1708438880000,334.15,-2.5,43,3.09
1708438880000,338.06,-2.5,43,3.09
1708438880000,340.76,-2.5,43,3.09
1708438880000,342.62,-2.5,43,3.09
1708438880000,344.8,-2.5,43,3.09
1708438880000,343.03,-2.5,43,3.09
1708438880000,340.78,-2.5,43,3.09
1708438880000,338.6,-2.5,43,3.09
1708438880000,340.45,-2.5,43,3.09
1708438880000,338.68,-2.5,43,3.09
1708438880000,335.56,-2.5,43,3.09
1708438880000,332.27,-2.5,43,3.09
1708438881000,334.63,-2.5,43,3.09
1708438881000,337.36,-2.5,43,3.09
1708438881000,339.42,-2.5,43,3.09
1708438881000,341.83,-2.5,43,3.09
1708438881000,337.39,-2.5,43,3.09
1708438881000,329.72,-2.5,43,3.09
1708438881000,324.41,-2.5,43,3.09
1708438881000,320.75,-2.5,43,3.09
1708438881000,326.07,-2.5,43,3.09
1708438881000,329.74,-2.5,43,3.09
1708438881000,332.79,-2.5,43,3.09
1708438881000,334.39,-2.5,43,3.09
1708438881000,335.96,-2.5,43,3.09
1708438881000,339.15,-2.5,43,3.09
1708438881000,342.36,-2.5,43,3.09
1708438881000,348.98,-2.5,43,3.09
1708438881000,343.1,-2.5,43,3.09
1708438881000,339.97,-2.5,43,3.09
1708438881000,337.81,-2.5,43,3.09
1708438881000,335.29,-2.5,43,3.09
1708438881000,343.62,-2.5,43,3.09
1708438881000,348.41,-2.5,43,3.09
1708438881000,345.52,-2.5,43,3.09
1708438881000,350.69,-2.5,43,3.09
1708438881000,347.1,-2.5,43,3.09
1708438881000,353.49,-2.5,43,3.09
1708438881000,355.29,-2.5,43,3.09
1708438881000,352,-2.5,43,3.09
1708438881000,348.68,-2.5,43,3.09
1708438881000,346.39,-2.5,43,3.09
1708438881000,344.81,-2.5,43,3.09
1708438881000,341.94,-2.5,43,3.09
1708438881000,346.68,-2.5,43,3.09
1708438881000,349.96,-2.5,43,3.09
1708438881000,356.32,-2.5,43,3.09
1708438881000,345.35,-2.5,43,3.09
1708438881000,353.13,-2.5,43,3.09
1708438881000,344.86,-2.5,43,3.09
1708438881000,348.36,-2.5,43,3.09
1708438881000,341.56,-2.5,43,3.09
1708438881000,346.08,-2.5,43,3.09
1708438881000,339.98,-2.5,43,3.09
1708438881000,344.99,-2.5,43,3.09
1708438881000,340.26,-2.5,43,3.09
1708438881000,342.04,-2.5,43,3.09
1708438881000,351,-2.5,43,3.09
1708438881000,338.43,-2.5,43,3.09
1708438881000,348.18,-2.5,43,3.09
1708438881000,346.01,-2.5,43,3.09
1708438881000,344.38,-2.5,43,3.09
1708438881000,341.89,-2.5,43,3.09
1708438881000,339.14,-2.5,43,3.09
1708438881000,331.85,-2.5,43,3.09
1708438881000,327.42,-2.5,43,3.09
